zip,city,state,latitude,longitude
00501,Holtsville,NY,40.815400,-73.045100
00544,Holtsville,NY,40.815400,-73.045100
00601,,,18.180555,-66.749961
00602,,,18.361945,-67.175597
00603,,,18.457399,-67.124867
00606,,,18.158320,-66.932928
00610,,,18.295304,-67.125180
00611,,,18.276316,-66.807165
00612,,,18.416727,-66.700090
00616,,,18.420408,-66.671986
00617,,,18.446889,-66.561154
00622,,,17.988103,-67.160357
00623,,,18.084371,-67.158765
00624,,,18.051808,-66.721711
00627,,,18.412423,-66.863708
00631,,,18.184294,-66.830795
00636,,,18.163600,-67.080097
00637,,,18.080103,-66.947975
00638,,,18.280188,-66.513111
00641,,,18.268074,-66.701785
00646,Dorado,PR,18.432897,-66.286499
00647,,,17.963613,-66.947127
00650,,,18.349209,-66.578112
00652,,,18.448446,-66.594111
00653,,,17.988642,-66.901690
00656,,,18.040467,-66.789680
00659,,,18.407304,-66.808995
00660,,,18.134695,-67.116199
00662,,,18.468299,-67.015743
00664,,,18.210328,-66.591615
00667,,,18.003263,-67.036138
00669,,,18.276925,-66.869587
00670,,,18.233507,-66.987629
00674,,,18.424146,-66.487900
00676,,,18.381597,-67.080884
00677,,,18.332568,-67.227022
00678,,,18.430503,-66.930479
00680,,,18.183493,-67.133054
00682,,,18.224864,-67.153891
00683,,,18.107800,-67.037263
00685,,,18.336889,-66.972951
00687,,,18.318017,-66.420392
00688,,,18.382305,-66.626393
00690,,,18.493543,-67.096915
00692,,,18.410652,-66.336202
00693,,,18.425961,-66.398098
00694,,,18.483127,-66.392360
00698,,,18.072916,-66.851190
00703,,,18.248401,-66.130662
00704,,,17.973168,-66.229011
00705,,,18.128960,-66.266691
00707,,,18.014055,-65.920751
00714,,,17.995867,-66.055529
00715,,,17.990485,-66.566143
00716,,,17.985014,-66.606721
00717,,,18.002639,-66.611087
00718,,,18.232010,-65.756036
00719,,,18.289920,-66.253440
00720,,,18.216608,-66.423682
00723,,,18.019337,-66.001862
00725,,,18.220689,-66.039580
00727,,,18.211921,-66.073355
00728,,,17.991071,-66.662968
00729,,,18.334918,-65.887078
00730,,,18.030882,-66.611928
00731,,,18.109947,-66.635622
00735,,,18.252179,-65.665631
00736,,,18.103624,-66.151667
00738,,,18.304458,-65.698711
00739,,,18.175543,-66.162102
00740,,,18.333961,-65.631674
00741,,,18.163857,-65.754041
00745,,,18.352176,-65.810929
00751,,,18.003779,-66.262905
00754,,,18.144582,-65.972253
00757,,,17.991428,-66.402337
00765,,,18.124207,-65.423070
00766,,,18.130718,-66.472244
00767,,,18.069489,-65.896029
00769,,,18.096641,-66.358335
00771,,,18.187152,-65.871194
00772,,,18.438944,-65.905220
00773,,,18.342888,-65.723109
00775,,,18.326611,-65.307771
00777,,,18.224327,-65.909085
00778,,,18.264076,-65.978510
00780,,,18.094076,-66.565781
00782,,,18.224878,-66.224482
00783,,,18.300222,-66.328927
00784,,,18.010714,-66.133615
00786,,,18.135725,-66.228698
00791,,,18.142603,-65.812812
00794,,,18.200018,-66.309282
00795,,,18.046450,-66.495142
00802,,,18.342939,-64.925102
00820,,,17.736627,-64.708215
00830,,,18.338559,-64.736530
00840,,,17.724710,-64.848522
00850,,,17.726822,-64.792245
00851,,,17.747525,-64.787439
00901,San Juan,PR,18.466594,-66.107982
00906,,,18.464460,-66.094995
00907,San Juan,PR,18.452271,-66.087625
00909,,,18.441246,-66.068766
00911,,,18.453656,-66.056338
00912,,,18.445067,-66.059942
00913,,,18.464629,-66.044590
00915,,,18.437179,-66.045571
00917,,,18.420674,-66.050105
00918,Hato Rey,PR,18.422249,-66.069081
00920,,,18.422439,-66.092140
00921,,,18.392088,-66.087108
00923,,,18.410804,-66.037358
00924,,,18.399186,-66.012580
00925,,,18.400271,-66.050590
00926,Rio Piedras,PR,18.348601,-66.053929
00927,,,18.388202,-66.070033
00934,,,18.413000,-66.119829
00949,,,18.409879,-66.227441
00950,,,18.467225,-66.237929
00951,,,18.428050,-66.259772
00952,,,18.428724,-66.188931
00953,,,18.360729,-66.251527
00956,,,18.321137,-66.170419
00957,,,18.366147,-66.188962
00959,,,18.385785,-66.155654
00960,,,18.416761,-66.142509
00961,,,18.409900,-66.163354
00962,,,18.439988,-66.135500
00965,,,18.430508,-66.110917
00966,,,18.397875,-66.113935
00968,,,18.406063,-66.101232
00969,,,18.366232,-66.110145
00971,,,18.318884,-66.119190
00976,,,18.336180,-65.994101
00979,,,18.438359,-65.999169
00982,,,18.408744,-65.991273
00983,,,18.417220,-65.981317
00985,,,18.410774,-65.947927
00987,,,18.343988,-65.943754
01001,Agawam,MA,42.062368,-72.625754
01002,Amherst,MA,42.377212,-72.464795
01003,Amherst,MA,42.391883,-72.523584
01004,Amherst,MA,42.384500,-72.513200
01005,Barre,MA,42.418884,-72.112077
01007,Belchertown,MA,42.283933,-72.400405
01008,Blandford,MA,42.192024,-72.964076
01009,Bondsville,MA,42.211386,-72.341809
01010,Brimfield,MA,42.128176,-72.205352
01011,Chester,MA,42.290128,-72.966516
01012,Chesterfield,MA,42.375425,-72.858192
01013,Chicopee,MA,42.142009,-72.595496
01014,Chicopee,MA,42.170700,-72.604800
01020,Chicopee,MA,42.172611,-72.561920
01021,Chicopee,MA,42.170700,-72.604800
01022,Chicopee,MA,42.197187,-72.541872
01026,Cummington,MA,42.470032,-72.925707
01027,Easthampton,MA,42.295008,-72.751877
01028,East Longmeadow,MA,42.062378,-72.498111
01029,East Otis,MA,42.176271,-73.035292
01030,Feeding Hills,MA,42.072926,-72.686972
01031,Gilbertville,MA,42.327809,-72.191968
01032,Goshen,MA,42.457613,-72.814780
01033,Granby,MA,42.244949,-72.500143
01034,Granville,MA,42.093912,-72.961103
01035,Hadley,MA,42.356488,-72.568632
01036,Hampden,MA,42.071188,-72.417718
01037,Hardwick,MA,42.376036,-72.197364
01038,Hatfield,MA,42.379925,-72.604045
01039,Haydenville,MA,42.411304,-72.690951
01040,Holyoke,MA,42.211658,-72.642448
01041,Holyoke,MA,42.204300,-72.616200
01050,Huntington,MA,42.291259,-72.874803
01053,Leeds,MA,42.356301,-72.713584
01054,Leverett,MA,42.468898,-72.484579
01056,Ludlow,MA,42.183577,-72.457812
01057,Monson,MA,42.093596,-72.321494
01059,North Amherst,MA,42.410400,-72.530900
01060,Northampton,MA,42.321251,-72.630395
01061,Northampton,MA,42.369600,-72.636000
01062,Florence,MA,42.323033,-72.701789
01063,Northampton,MA,42.319584,-72.639539
01066,North Hatfield,MA,42.413039,-72.623639
01068,Oakham,MA,42.353887,-72.060685
01069,Palmer,MA,42.188862,-72.306480
01070,Plainfield,MA,42.519909,-72.925354
01071,Russell,MA,42.160064,-72.873840
01072,Shutesbury,MA,42.456968,-72.417244
01073,Southampton,MA,42.226949,-72.741588
01074,South Barre,MA,42.380823,-72.103895
01075,South Hadley,MA,42.256532,-72.580248
01077,Southwick,MA,42.052570,-72.777353
01079,Thorndike,MA,42.185745,-72.332460
01080,Three Rivers,MA,42.185727,-72.361558
01081,Wales,MA,42.061313,-72.234411
01082,Ware,MA,42.299749,-72.279164
01083,Warren,MA,42.206840,-72.198619
01084,West Chesterfield,MA,42.361724,-72.874987
01085,Westfield,MA,42.153503,-72.771602
01086,Westfield,MA,42.173400,-72.848000
01088,West Hatfield,MA,42.382700,-72.640361
01089,West Springfield,MA,42.125451,-72.649734
01090,West Springfield,MA,42.170700,-72.604800
01092,West Warren,MA,42.191868,-72.235108
01093,Whately,MA,42.445258,-72.645058
01094,Wheelwright,MA,42.369762,-72.139283
01095,Wilbraham,MA,42.138527,-72.420702
01096,Williamsburg,MA,42.410538,-72.765770
01097,Woronoco,MA,42.165868,-72.830985
01098,Worthington,MA,42.397559,-72.943392
01101,Springfield,MA,42.101500,-72.589800
01102,Springfield,MA,42.170700,-72.604800
01103,Springfield,MA,42.104418,-72.590080
01104,Springfield,MA,42.132772,-72.567411
01105,Springfield,MA,42.095246,-72.577603
01106,Longmeadow,MA,42.045695,-72.563323
01107,Springfield,MA,42.121060,-72.607068
01108,Springfield,MA,42.082951,-72.559509
01109,Springfield,MA,42.119674,-72.549726
01111,Springfield,MA,42.170700,-72.604800
01115,Springfield,MA,42.102900,-72.591600
01116,Longmeadow,MA,42.170700,-72.604800
01118,Springfield,MA,42.094587,-72.525219
01119,Springfield,MA,42.124978,-72.511210
01128,Springfield,MA,42.092296,-72.489135
01129,Springfield,MA,42.118671,-72.488203
01138,Springfield,MA,42.170700,-72.604800
01139,Springfield,MA,42.170700,-72.604800
01144,Springfield,MA,42.101894,-72.590907
01151,Indian Orchard,MA,42.151860,-72.509131
01152,Springfield,MA,42.170700,-72.604800
01199,Springfield,MA,42.119900,-72.605000
01201,Pittsfield,MA,42.454302,-73.282074
01202,Pittsfield,MA,42.392900,-73.228500
01203,Pittsfield,MA,42.392900,-73.228500
01220,Adams,MA,42.625560,-73.119828
01222,Ashley Falls,MA,42.062743,-73.317498
01223,Becket,MA,42.304286,-73.111495
01224,Berkshire,MA,42.503728,-73.201636
01225,Cheshire,MA,42.565107,-73.149142
01226,Dalton,MA,42.479819,-73.153776
01227,Dalton,MA,42.473700,-73.166200
01229,Glendale,MA,42.290080,-73.354218
01230,Great Barrington,MA,42.173196,-73.324290
01235,Hinsdale,MA,42.425677,-73.063028
01236,Housatonic,MA,42.274499,-73.386155
01237,Lanesborough,MA,42.549804,-73.261144
01238,Lee,MA,42.300457,-73.231006
01240,Lenox,MA,42.382693,-73.266632
01242,Lenox Dale,MA,42.333734,-73.249199
01243,Middlefield,MA,42.367907,-73.054094
01244,Mill River,MA,42.117456,-73.278635
01245,Monterey,MA,42.193307,-73.218499
01247,North Adams,MA,42.695699,-73.093852
01252,North Egremont,MA,42.198600,-73.446200
01253,Otis,MA,42.206683,-73.113214
01254,Richmond,MA,42.382019,-73.365492
01255,Sandisfield,MA,42.102900,-73.125991
01256,Savoy,MA,42.594166,-73.022320
01257,Sheffield,MA,42.085246,-73.367483
01258,South Egremont,MA,42.090920,-73.470197
01259,Southfield,MA,42.069260,-73.228949
01260,South Lee,MA,42.261673,-73.275160
01262,Stockbridge,MA,42.310055,-73.324468
01263,Stockbridge,MA,42.392900,-73.228500
01264,Tyringham,MA,42.234822,-73.197083
01266,West Stockbridge,MA,42.312354,-73.388044
01267,Williamstown,MA,42.671617,-73.246981
01270,Windsor,MA,42.519837,-73.049690
01301,Greenfield,MA,42.626761,-72.601530
01302,Greenfield,MA,42.522200,-72.624200
01330,Ashfield,MA,42.513947,-72.821517
01331,Athol,MA,42.570237,-72.182903
01337,Bernardston,MA,42.689307,-72.582289
01338,Buckland,MA,42.575889,-72.806650
01339,Charlemont,MA,42.610450,-72.887735
01340,Colrain,MA,42.685530,-72.731135
01341,Conway,MA,42.507177,-72.701525
01342,Deerfield,MA,42.543889,-72.609458
01343,Drury,MA,42.647730,-72.969767
01344,Erving,MA,42.613418,-72.426428
01346,Heath,MA,42.658496,-72.806057
01347,Lake Pleasant,MA,42.563223,-72.509775
01349,Millers Falls,MA,42.567460,-72.467542
01350,Monroe Bridge,MA,42.727772,-72.985346
01351,Montague,MA,42.539880,-72.521689
01354,Gill,MA,42.624101,-72.508607
01355,New Salem,MA,42.458551,-72.327191
01360,Northfield,MA,42.677091,-72.453876
01364,Orange,MA,42.605437,-72.292074
01366,Petersham,MA,42.491583,-72.180876
01367,Rowe,MA,42.692882,-72.919244
01368,Royalston,MA,42.676687,-72.184052
01370,Shelburne Falls,MA,42.593376,-72.726928
01373,South Deerfield,MA,42.475481,-72.615403
01375,Sunderland,MA,42.466691,-72.546751
01376,Turners Falls,MA,42.591441,-72.544674
01378,Warwick,MA,42.679971,-72.339882
01379,Wendell,MA,42.527853,-72.398403
01380,Wendell Depot,MA,42.588496,-72.406298
01420,Fitchburg,MA,42.584925,-71.816862
01430,Ashburnham,MA,42.673052,-71.920335
01431,Ashby,MA,42.676293,-71.832523
01432,Ayer,MA,42.566588,-71.575126
01434,Devens,MA,42.532060,-71.613740
01436,Baldwinville,MA,42.602059,-72.087015
01438,East Templeton,MA,42.561088,-72.036074
01440,Gardner,MA,42.588337,-71.986069
01441,Westminster,MA,42.545900,-71.910600
01450,Groton,MA,42.611635,-71.564744
01451,Harvard,MA,42.501908,-71.568201
01452,Hubbardston,MA,42.495111,-72.002339
01453,Leominster,MA,42.519967,-71.763319
01460,Littleton,MA,42.535931,-71.490569
01462,Lunenburg,MA,42.582607,-71.720464
01463,Pepperell,MA,42.670643,-71.602858
01464,Shirley,MA,42.573654,-71.640986
01467,Still River,MA,42.487100,-71.613100
01468,Templeton,MA,42.542767,-72.068345
01469,Townsend,MA,42.664795,-71.695058
01470,Groton,MA,42.611200,-71.574500
01471,Groton,MA,42.611200,-71.574500
01472,West Groton,MA,42.604300,-71.627300
01473,Westminster,MA,42.554598,-71.905441
01474,West Townsend,MA,42.673143,-71.748378
01475,Winchendon,MA,42.668160,-72.055644
01501,Auburn,MA,42.198867,-71.845722
01503,Berlin,MA,42.384929,-71.633889
01504,Blackstone,MA,42.039991,-71.532406
01505,Boylston,MA,42.355049,-71.716157
01506,Brookfield,MA,42.180807,-72.107888
01507,Charlton,MA,42.133935,-71.968025
01508,Charlton City,MA,42.145900,-71.988400
01509,Charlton Depot,MA,42.173100,-71.978700
01510,Clinton,MA,42.411887,-71.690005
01515,East Brookfield,MA,42.209682,-72.040178
01516,Douglas,MA,42.053072,-71.752241
01518,Fiskdale,MA,42.108325,-72.113692
01519,Grafton,MA,42.203404,-71.679739
01520,Holden,MA,42.334177,-71.854277
01521,Holland,MA,42.046783,-72.180212
01522,Jefferson,MA,42.375634,-71.867382
01523,Lancaster,MA,42.483569,-71.675585
01524,Leicester,MA,42.246029,-71.917566
01525,Linwood,MA,42.098995,-71.642964
01526,Manchaug,MA,42.094500,-71.747600
01527,Millbury,MA,42.192246,-71.777649
01529,Millville,MA,42.036642,-71.578779
01531,New Braintree,MA,42.326183,-72.133431
01532,Northborough,MA,42.323342,-71.646236
01534,Northbridge,MA,42.138896,-71.645003
01535,North Brookfield,MA,42.267564,-72.066876
01536,North Grafton,MA,42.231309,-71.692642
01537,North Oxford,MA,42.158966,-71.897051
01538,North Uxbridge,MA,42.087600,-71.641200
01540,Oxford,MA,42.113727,-71.860850
01541,Princeton,MA,42.454125,-71.877540
01542,Rochdale,MA,42.204251,-71.908907
01543,Rutland,MA,42.388285,-71.969865
01545,Shrewsbury,MA,42.284767,-71.714228
01546,Shrewsbury,MA,42.364800,-71.896900
01550,Southbridge,MA,42.059737,-72.033908
01560,South Grafton,MA,42.175395,-71.674223
01561,South Lancaster,MA,42.445825,-71.688484
01562,Spencer,MA,42.247211,-71.991867
01564,Sterling,MA,42.447924,-71.776045
01566,Sturbridge,MA,42.103214,-72.079545
01568,Upton,MA,42.177529,-71.606322
01569,Uxbridge,MA,42.055921,-71.631128
01570,Webster,MA,42.049253,-71.846219
01571,Dudley,MA,42.053778,-71.935075
01581,Westborough,MA,42.268426,-71.613309
01583,West Boylston,MA,42.375357,-71.789363
01585,West Brookfield,MA,42.236908,-72.162221
01586,West Millbury,MA,42.171200,-71.803700
01588,Whitinsville,MA,42.116108,-71.664614
01590,Sutton,MA,42.132049,-71.750322
01601,Worcester,MA,42.262600,-71.802300
01602,Worcester,MA,42.269189,-71.850728
01603,Worcester,MA,42.243826,-71.843569
01604,Worcester,MA,42.253485,-71.767932
01605,Worcester,MA,42.289683,-71.787793
01606,Worcester,MA,42.313887,-71.794185
01607,Worcester,MA,42.225974,-71.788894
01608,Worcester,MA,42.262090,-71.801428
01609,Worcester,MA,42.285114,-71.829987
01610,Worcester,MA,42.247049,-71.808366
01611,Cherry Valley,MA,42.240977,-71.877035
01612,Paxton,MA,42.296798,-71.928991
01613,Worcester,MA,42.293300,-71.802000
01614,Worcester,MA,42.262600,-71.802300
01615,Worcester,MA,42.262600,-71.802300
01653,Worcester,MA,42.364800,-71.896900
01655,Worcester,MA,42.364800,-71.896900
01701,Framingham,MA,42.319587,-71.442800
01702,Framingham,MA,42.282379,-71.436623
01703,Framingham,MA,42.446400,-71.459400
01704,Framingham,MA,42.446400,-71.459400
01705,Framingham,MA,42.446400,-71.459400
01718,Acton,MA,42.522816,-71.430271
01719,Boxborough,MA,42.485985,-71.520985
01720,Acton,MA,42.483953,-71.438495
01721,Ashland,MA,42.257755,-71.473526
01730,Bedford,MA,42.499328,-71.281903
01731,Hanscom Afb,MA,42.464648,-71.284830
01740,Bolton,MA,42.439934,-71.601885
01741,Carlisle,MA,42.536808,-71.361325
01742,Concord,MA,42.462911,-71.364496
01745,Fayville,MA,42.292114,-71.499197
01746,Holliston,MA,42.195951,-71.453430
01747,Hopedale,MA,42.123007,-71.531404
01748,Hopkinton,MA,42.224096,-71.540489
01749,Hudson,MA,42.389071,-71.545864
01752,Marlborough,MA,42.349617,-71.547214
01754,Maynard,MA,42.425955,-71.456256
01756,Mendon,MA,42.093870,-71.544519
01757,Milford,MA,42.158692,-71.521419
01760,Natick,MA,42.284822,-71.348811
01770,Sherborn,MA,42.231947,-71.372963
01772,Southborough,MA,42.302877,-71.530828
01773,Lincoln,MA,42.425506,-71.310812
01775,Stow,MA,42.429688,-71.512514
01776,Sudbury,MA,42.383367,-71.421070
01778,Wayland,MA,42.356275,-71.361942
01784,Woodville,MA,42.237600,-71.562000
01801,Woburn,MA,42.488703,-71.154383
01803,Burlington,MA,42.503227,-71.201713
01805,Burlington,MA,42.504800,-71.195600
01810,Andover,MA,42.648040,-71.161748
01812,Andover,MA,42.647200,-71.184200
01813,Woburn,MA,42.479300,-71.152300
01815,Woburn,MA,42.479300,-71.152300
01821,Billerica,MA,42.549330,-71.251725
01822,Billerica,MA,42.558400,-71.268900
01824,Chelmsford,MA,42.590790,-71.355182
01825,North Reading,MA,42.575100,-71.078700
01826,Dracut,MA,42.679723,-71.300680
01827,Dunstable,MA,42.676149,-71.499772
01830,Haverhill,MA,42.796313,-71.053436
01831,Haverhill,MA,42.771100,-71.122100
01832,Haverhill,MA,42.791114,-71.132859
01833,Georgetown,MA,42.726226,-70.983318
01834,Groveland,MA,42.753900,-71.015935
01835,Haverhill,MA,42.751326,-71.094408
01840,Lawrence,MA,42.706763,-71.160403
01841,Lawrence,MA,42.715079,-71.148300
01842,Lawrence,MA,42.707000,-71.163100
01843,Lawrence,MA,42.689988,-71.160390
01844,Methuen,MA,42.742641,-71.178651
01845,North Andover,MA,42.673909,-71.091334
01850,Lowell,MA,42.656045,-71.303309
01851,Lowell,MA,42.627999,-71.336757
01852,Lowell,MA,42.632978,-71.295616
01853,Lowell,MA,42.633400,-71.316200
01854,Lowell,MA,42.649481,-71.348229
01860,Merrimac,MA,42.838603,-71.011997
01862,North Billerica,MA,42.578543,-71.295592
01863,North Chelmsford,MA,42.630484,-71.397895
01864,North Reading,MA,42.578398,-71.084445
01865,Nutting Lake,MA,42.537900,-71.268900
01866,Pinehurst,MA,42.529300,-71.228100
01867,Reading,MA,42.535183,-71.105423
01876,Tewksbury,MA,42.611893,-71.227226
01879,Tyngsboro,MA,42.667762,-71.428820
01880,Wakefield,MA,42.504361,-71.064061
01885,West Boxford,MA,42.707000,-71.063900
01886,Westford,MA,42.585541,-71.440250
01887,Wilmington,MA,42.564647,-71.164516
01888,Woburn,MA,42.479300,-71.152300
01889,North Reading,MA,42.571600,-71.109600
01890,Winchester,MA,42.452752,-71.144319
01899,Andover,MA,42.658400,-71.137000
01901,Lynn,MA,42.460419,-70.946379
01902,Lynn,MA,42.471039,-70.941535
01903,Lynn,MA,42.466800,-70.949500
01904,Lynn,MA,42.491447,-70.971441
01905,Lynn,MA,42.462378,-70.972343
01906,Saugus,MA,42.469675,-71.012785
01907,Swampscott,MA,42.474145,-70.906597
01908,Nahant,MA,42.428234,-70.926071
01910,Lynn,MA,42.454800,-70.974700
01913,Amesbury,MA,42.851276,-70.955790
01915,Beverly,MA,42.570442,-70.867693
01921,Boxford,MA,42.683108,-71.027188
01922,Byfield,MA,42.757313,-70.914241
01923,Danvers,MA,42.574174,-70.950516
01929,Essex,MA,42.640451,-70.771165
01930,Gloucester,MA,42.620291,-70.677956
01931,Gloucester,MA,42.615900,-70.662000
01936,Hamilton,MA,42.635400,-70.879100
01937,Hathorne,MA,42.585723,-70.984051
01938,Ipswich,MA,42.686464,-70.839594
01940,Lynnfield,MA,42.534146,-71.038333
01944,Manchester,MA,42.576636,-70.767154
01945,Marblehead,MA,42.504317,-70.851542
01949,Middleton,MA,42.610322,-71.006295
01950,Newburyport,MA,42.812358,-70.891095
01951,Newbury,MA,42.773351,-70.850211
01952,Salisbury,MA,42.844794,-70.841501
01960,Peabody,MA,42.534310,-70.969443
01961,Peabody,MA,42.635400,-70.879100
01965,Prides Crossing,MA,42.564101,-70.824723
01966,Rockport,MA,42.640700,-70.620250
01969,Rowley,MA,42.721496,-70.886637
01970,Salem,MA,42.529248,-70.868017
01971,Salem,MA,42.635400,-70.879100
01982,South Hamilton,MA,42.626223,-70.857230
01983,Topsfield,MA,42.641387,-70.943385
01984,Wenham,MA,42.600668,-70.883260
01985,West Newbury,MA,42.799565,-70.964428
02018,Accord,MA,42.174500,-70.883700
02019,Bellingham,MA,42.076682,-71.474490
02020,Brant Rock,MA,42.081800,-70.643900
02021,Canton,MA,42.175737,-71.125385
02025,Cohasset,MA,42.236426,-70.814334
02026,Dedham,MA,42.246872,-71.179462
02027,Dedham,MA,42.180000,-71.089200
02030,Dover,MA,42.234160,-71.291167
02032,East Walpole,MA,42.156882,-71.216187
02035,Foxboro,MA,42.061338,-71.245802
02038,Franklin,MA,42.084858,-71.410571
02040,Greenbush,MA,42.179300,-70.749500
02041,Green Harbor,MA,42.069600,-70.649100
02043,Hingham,MA,42.216098,-70.881270
02044,Hingham,MA,42.241800,-70.889800
02045,Hull,MA,42.285870,-70.879517
02047,Humarock,MA,42.145534,-70.695050
02048,Mansfield,MA,42.017302,-71.216420
02050,Marshfield,MA,42.115139,-70.710331
02051,Marshfield Hills,MA,42.151200,-70.734100
02052,Medfield,MA,42.184599,-71.305307
02053,Medway,MA,42.156203,-71.430345
02054,Millis,MA,42.173103,-71.363756
02055,Minot,MA,42.240400,-70.762000
02056,Norfolk,MA,42.116244,-71.329274
02059,North Marshfield,MA,42.143200,-70.770300
02060,North Scituate,MA,42.219000,-70.785600
02061,Norwell,MA,42.164569,-70.818844
02062,Norwood,MA,42.187389,-71.192477
02065,Ocean Bluff,MA,42.097200,-70.651600
02066,Scituate,MA,42.202273,-70.758184
02067,Sharon,MA,42.107600,-71.181828
02070,Sheldonville,MA,42.034800,-71.387000
02071,South Walpole,MA,42.106424,-71.268951
02072,Stoughton,MA,42.119006,-71.103650
02081,Walpole,MA,42.147403,-71.257972
02090,Westwood,MA,42.219646,-71.216771
02093,Wrentham,MA,42.052671,-71.356858
02108,Boston,MA,42.355097,-71.065737
02109,Boston,MA,42.366919,-71.050416
02110,Boston,MA,42.358254,-71.051927
02111,Boston,MA,42.350680,-71.060527
02112,Boston,MA,42.358400,-71.059800
02113,Boston,MA,42.365264,-71.055222
02114,Boston,MA,42.363651,-71.066888
02115,Boston,MA,42.339417,-71.094539
02116,Boston,MA,42.350979,-71.076591
02117,Boston,MA,42.358500,-71.058000
02118,Boston,MA,42.337860,-71.069805
02119,Roxbury,MA,42.324066,-71.085188
02120,Roxbury Crossing,MA,42.332134,-71.096606
02121,Dorchester,MA,42.305403,-71.086971
02122,Dorchester,MA,42.295088,-71.052533
02123,Boston,MA,42.338900,-70.919600
02124,Dorchester Center,MA,42.285922,-71.075046
02125,Dorchester,MA,42.315682,-71.055555
02126,Mattapan,MA,42.277436,-71.089968
02127,Boston,MA,42.335301,-71.038216
02128,Boston,MA,42.361519,-71.007393
02129,Charlestown,MA,42.379657,-71.061487
02130,Jamaica Plain,MA,42.308175,-71.113471
02131,Roslindale,MA,42.282323,-71.124746
02132,West Roxbury,MA,42.279082,-71.160449
02133,Boston,MA,42.358352,-71.063858
02134,Allston,MA,42.358786,-71.129581
02135,Brighton,MA,42.349688,-71.153964
02136,Hyde Park,MA,42.254749,-71.127072
02137,Readville,MA,42.240400,-71.137000
02138,Cambridge,MA,42.379637,-71.135152
02139,Cambridge,MA,42.362391,-71.102336
02140,Cambridge,MA,42.392155,-71.133995
02141,Cambridge,MA,42.370300,-71.082560
02142,Cambridge,MA,42.362505,-71.080960
02143,Somerville,MA,42.381400,-71.096720
02144,Somerville,MA,42.400077,-71.123088
02145,Somerville,MA,42.391577,-71.089910
02148,Malden,MA,42.429380,-71.058706
02149,Everett,MA,42.405938,-71.054649
02150,Chelsea,MA,42.396824,-71.031348
02151,Revere,MA,42.418290,-71.001251
02152,Winthrop,MA,42.377382,-70.977026
02153,Medford,MA,42.418400,-71.106200
02155,Medford,MA,42.423840,-71.107673
02156,West Medford,MA,42.422300,-71.132800
02163,Boston,MA,42.367226,-71.125092
02169,Quincy,MA,42.240016,-71.015205
02170,Quincy,MA,42.266415,-71.015576
02171,Quincy,MA,42.291470,-71.025822
02176,Melrose,MA,42.455723,-71.059019
02180,Stoneham,MA,42.474208,-71.097665
02184,Braintree,MA,42.206188,-71.002320
02185,Braintree,MA,42.180000,-71.089200
02186,Milton,MA,42.241559,-71.082437
02187,Milton Village,MA,42.266800,-71.071700
02188,Weymouth,MA,42.204662,-70.957633
02189,East Weymouth,MA,42.211968,-70.929639
02190,South Weymouth,MA,42.166731,-70.952363
02191,North Weymouth,MA,42.245077,-70.946528
02196,Boston,MA,42.358400,-71.059800
02199,Boston,MA,42.347476,-71.082033
02201,Boston,MA,42.358400,-71.059800
02203,Boston,MA,42.361445,-71.059453
02204,Boston,MA,42.338900,-70.919600
02205,Boston,MA,42.349403,-71.055621
02206,Boston,MA,42.338900,-70.919600
02210,Boston,MA,42.348036,-71.039283
02211,Boston,MA,42.358400,-71.059800
02212,Boston,MA,42.358400,-71.059800
02215,Boston,MA,42.347635,-71.103082
02217,Boston,MA,42.338900,-70.919600
02222,Boston,MA,42.364400,-71.063300
02238,Cambridge,MA,42.375100,-71.105600
02241,Boston,MA,42.358400,-71.059800
02266,Boston,MA,42.358400,-71.059800
02269,Quincy,MA,42.252900,-71.002300
02283,Boston,MA,42.338900,-70.919600
02284,Boston,MA,42.338900,-70.919600
02293,Boston,MA,42.358400,-71.059800
02297,Boston,MA,42.358400,-71.059800
02298,Boston,MA,42.382300,-71.032300
02301,Brockton,MA,42.078371,-71.042304
02302,Brockton,MA,42.088907,-70.998375
02303,Brockton,MA,42.083400,-71.018400
02304,Brockton,MA,42.083400,-71.018400
02305,Brockton,MA,42.083400,-71.018400
02322,Avon,MA,42.132457,-71.054012
02324,Bridgewater,MA,41.972376,-70.978773
02325,Bridgewater,MA,41.990101,-70.962408
02327,Bryantville,MA,42.040700,-70.827200
02330,Carver,MA,41.875179,-70.746715
02331,Duxbury,MA,41.970500,-70.701400
02332,Duxbury,MA,42.044407,-70.706060
02333,East Bridgewater,MA,42.037117,-70.942177
02334,Easton,MA,42.023500,-71.132400
02337,Elmwood,MA,42.009800,-70.962000
02338,Halifax,MA,42.002633,-70.863708
02339,Hanover,MA,42.122956,-70.856310
02340,Hanover,MA,42.113700,-70.816100
02341,Hanson,MA,42.050238,-70.867358
02343,Holbrook,MA,42.140346,-70.997862
02344,Middleboro,MA,41.893200,-70.911200
02345,Manomet,MA,41.888200,-70.581000
02346,Middleboro,MA,41.878004,-70.869267
02347,Lakeville,MA,41.834387,-70.956824
02348,Lakeville,MA,41.845900,-70.949500
02349,Middleboro,MA,41.893200,-70.911200
02350,Monponsett,MA,42.021013,-70.845791
02351,Abington,MA,42.116020,-70.956807
02355,North Carver,MA,41.916900,-70.801300
02356,North Easton,MA,42.060539,-71.119671
02357,North Easton,MA,42.063974,-71.077368
